RUC_Patrono,Periodo,Cedula_Empleado,Nombre_Completo,Cargo,Departamento,Tipo_Contrato,Fecha_Ingreso,Salario_Bruto,Deducciones_CSS,Patronal_CSS,Impuesto_Renta_Retenido,Salario_Neto,Estado_Empleado
8-842-1324 DV 12,9/1/2024,PE-46-773,Empleado_Tec_11,Coordinador,Operaciones,Indefinido,5/15/2023,1578.09,153.86,193.32,78.9,1345.32,Activo
8-842-1324 DV 12,9/1/2024,PE-57-681,Empleado_Tec_12,Operario,Operaciones,Por Obra,5/15/2023,1833.36,178.75,224.59,91.67,1562.94,Activo
8-842-1324 DV 12,9/1/2024,PE-90-509,Empleado_Tec_13,Supervisor,Finanzas,Indefinido,5/15/2023,1334.74,130.14,163.51,66.74,1137.87,Activo
8-842-1324 DV 12,9/1/2024,PE-69-543,Empleado_Tec_14,Analista,Operaciones,Por Obra,5/15/2023,2717.62,264.97,332.91,135.88,2316.77,Activo
8-842-1324 DV 12,9/1/2024,PE-87-186,Empleado_Tec_15,Supervisor,Tecnologia,Temporal,5/15/2023,3235.84,315.49,396.39,161.79,2758.56,Activo
8-842-1324 DV 12,9/1/2024,PE-68-504,Empleado_Tec_16,Operario,Logistica,Por Obra,5/15/2023,2194.35,213.95,268.81,109.72,1870.69,Activo
4-721-985 DV 88,9/1/2024,PE-15-735,Empleado_Agr_1,Gerente,Finanzas,Indefinido,5/15/2023,1317.22,128.43,161.36,65.86,1122.93,Activo
4-721-985 DV 88,9/1/2024,PE-79-529,Empleado_Agr_2,Coordinador,Operaciones,Temporal,5/15/2023,1103.56,107.6,135.19,55.18,940.78,Activo
4-721-985 DV 88,9/1/2024,PE-12-233,Empleado_Agr_3,Analista,Logistica,Por Obra,5/15/2023,1616.35,157.59,198,80.82,1377.94,Activo
4-721-985 DV 88,9/1/2024,PE-15-286,Empleado_Agr_4,Gerente,Tecnologia,Por Obra,5/15/2023,3287.63,320.54,402.74,164.38,2802.71,Activo
4-721-985 DV 88,9/1/2024,PE-49-896,Empleado_Agr_5,Supervisor,Logistica,Indefinido,5/15/2023,3044.2,296.81,372.91,152.21,2595.18,Activo
4-721-985 DV 88,9/1/2024,PE-44-212,Empleado_Agr_6,Coordinador,Operaciones,Por Obra,5/15/2023,2987.15,291.25,365.93,149.36,2546.54,Activo
4-721-985 DV 88,9/1/2024,PE-99-602,Empleado_Agr_7,Gerente,Tecnologia,Indefinido,5/15/2023,1261.33,122.98,154.51,63.07,1075.29,Activo
4-721-985 DV 88,9/1/2024,PE-25-794,Empleado_Agr_8,Gerente,Operaciones,Temporal,5/15/2023,1717.22,167.43,210.36,85.86,1463.93,Activo
4-721-985 DV 88,9/1/2024,PE-46-397,Empleado_Agr_9,Gerente,Tecnologia,Por Obra,5/15/2023,2504.32,244.17,306.78,125.22,2134.93,Activo
4-721-985 DV 88,9/1/2024,PE-14-204,Empleado_Agr_10,Analista,Finanzas,Por Obra,5/15/2023,874.97,85.31,107.18,0,789.66,Activo
4-721-985 DV 88,9/1/2024,PE-86-245,Empleado_Agr_11,Analista,Ventas,Indefinido,5/15/2023,994.54,96.97,121.83,0,897.57,Activo
4-721-985 DV 88,9/1/2024,PE-17-572,Empleado_Agr_12,Coordinador,Ventas,Temporal,5/15/2023,1146.32,111.77,140.42,57.32,977.24,Activo
4-721-985 DV 88,9/1/2024,PE-28-386,Empleado_Agr_13,Supervisor,Tecnologia,Por Obra,5/15/2023,1567.55,152.84,192.02,78.38,1336.33,Activo
4-721-985 DV 88,9/1/2024,PE-20-565,Empleado_Agr_14,Coordinador,Tecnologia,Por Obra,5/15/2023,1187.67,115.8,145.49,59.38,1012.49,Activo
4-721-985 DV 88,9/1/2024,PE-10-150,Empleado_Agr_15,Supervisor,Ventas,Por Obra,5/15/2023,1919.11,187.11,235.09,95.96,1636.04,Activo
4-721-985 DV 88,9/1/2024,PE-37-818,Empleado_Agr_16,Gerente,Logistica,Indefinido,5/15/2023,2989.92,291.52,366.27,149.5,2548.91,Activo
4-721-985 DV 88,9/1/2024,PE-81-376,Empleado_Agr_17,Gerente,Logistica,Indefinido,5/15/2023,2633.8,256.8,322.64,131.69,2245.31,Activo
4-721-985 DV 88,9/1/2024,PE-69-566,Empleado_Agr_18,Analista,Finanzas,Indefinido,5/15/2023,1637.85,159.69,200.64,81.89,1396.27,Activo
4-721-985 DV 88,9/1/2024,PE-37-679,Empleado_Agr_19,Coordinador,Tecnologia,Temporal,5/15/2023,1389.39,135.47,170.2,69.47,1184.45,Activo
4-721-985 DV 88,9/1/2024,PE-20-571,Empleado_Agr_20,Operario,Finanzas,Temporal,5/15/2023,1655.28,161.39,202.77,82.76,1411.13,Activo
4-721-985 DV 88,9/1/2024,PE-80-756,Empleado_Agr_21,Supervisor,Finanzas,Temporal,5/15/2023,853.12,83.18,104.51,0,769.94,Activo
4-721-985 DV 88,9/1/2024,PE-17-924,Empleado_Agr_22,Analista,Ventas,Indefinido,5/15/2023,2837.65,276.67,347.61,141.88,2419.09,Activo
4-721-985 DV 88,9/1/2024,PE-63-399,Empleado_Agr_23,Analista,Operaciones,Por Obra,5/15/2023,,200.62,252.06,102.88,1754.13,Activo
4-721-985 DV 88,9/1/2024,PE-39-210,Empleado_Agr_24,Supervisor,Logistica,Por Obra,5/15/2023,2999.95,292.5,367.49,150,2557.46,Activo
4-721-985 DV 88,9/1/2024,PE-53-139,Empleado_Agr_25,Coordinador,Ventas,Por Obra,5/15/2023,1811.75,176.65,221.94,90.59,1544.52,Activo
4-721-985 DV 88,9/1/2024,PE-95-506,Empleado_Agr_26,Coordinador,Ventas,Temporal,5/15/2023,,320.5,402.68,164.36,2802.36,Activo
4-721-985 DV 88,9/1/2024,PE-37-958,Empleado_Agr_27,Analista,Ventas,Temporal,5/15/2023,1508.83,147.11,184.83,75.44,1286.28,Activo
4-721-985 DV 88,9/1/2024,PE-11-554,Empleado_Agr_28,Operario,Ventas,Indefinido,5/15/2023,1298.05,126.56,159.01,64.9,1106.59,Activo
4-721-985 DV 88,9/1/2024,PE-15-431,Empleado_Agr_29,Operario,Finanzas,Indefinido,5/15/2023,1051.86,102.56,128.85,0,949.3,Activo
4-721-985 DV 88,9/1/2024,PE-45-856,Empleado_Agr_30,Operario,Finanzas,Por Obra,5/15/2023,1267.09,123.54,155.22,63.35,1080.19,Activo
15523-2-65342 DV 45,10/1/2024,PE-93-886,Empleado_Inv_1,Operario,Operaciones,Temporal,5/15/2023,2472.98,241.12,302.94,123.65,2108.21,Activo
15523-2-65342 DV 45,10/1/2024,PE-64-774,Empleado_Inv_2,Gerente,Finanzas,Indefinido,5/15/2023,2669.09,260.24,326.96,133.45,2275.4,Activo
15523-2-65342 DV 45,10/1/2024,PE-91-349,Empleado_Inv_3,Coordinador,Finanzas,Temporal,5/15/2023,,145.4,182.68,74.56,1271.29,Activo
15523-2-65342 DV 45,10/1/2024,PE-67-506,Empleado_Inv_4,Coordinador,Operaciones,Por Obra,5/15/2023,,86.38,108.53,0,799.58,Activo
15523-2-65342 DV 45,10/1/2024,PE-48-947,Empleado_Inv_5,Operario,Finanzas,Por Obra,5/15/2023,1525.53,148.74,186.88,76.28,1300.51,Activo
15523-2-65342 DV 45,10/1/2024,PE-16-966,Empleado_Inv_6,Supervisor,Operaciones,Por Obra,5/15/2023,1897.11,184.97,232.4,94.86,1617.29,Activo
15523-2-65342 DV 45,10/1/2024,PE-92-985,Empleado_Inv_7,Gerente,Tecnologia,Indefinido,5/15/2023,2856.91,278.55,349.97,142.85,2435.51,Activo
15523-2-65342 DV 45,10/1/2024,PE-19-511,Empleado_Inv_8,Operario,Ventas,Indefinido,5/15/2023,3284.25,320.21,402.32,164.21,2799.82,Activo
15523-2-65342 DV 45,10/1/2024,PE-95-147,Empleado_Inv_9,Coordinador,Finanzas,Por Obra,5/15/2023,1707.07,166.44,209.12,85.35,1455.28,Activo
15523-2-65342 DV 45,10/1/2024,PE-40-168,Empleado_Inv_10,Coordinador,Tecnologia,Indefinido,5/15/2023,901.42,87.89,110.42,0,813.53,Activo
15523-2-65342 DV 45,10/1/2024,PE-48-101,Empleado_Inv_11,Gerente,Ventas,Temporal,5/15/2023,3140.16,306.17,384.67,157.01,2676.98,Activo
15523-2-65342 DV 45,10/1/2024,PE-86-890,Empleado_Inv_12,Analista,Tecnologia,Temporal,5/15/2023,1828.43,178.27,223.98,91.42,1558.73,Activo
15523-2-65342 DV 45,10/1/2024,PE-27-107,Empleado_Inv_13,Gerente,Logistica,Por Obra,5/15/2023,3468.42,338.17,424.88,173.42,2956.83,Activo
15523-2-65342 DV 45,10/1/2024,PE-18-501,Empleado_Inv_14,Operario,Finanzas,Indefinido,5/15/2023,3060.73,298.42,374.94,153.04,2609.27,Activo
8-842-1324 DV 12,10/1/2024,PE-32-835,Empleado_Tec_1,Operario,Operaciones,Por Obra,5/15/2023,3136.94,305.85,384.28,156.85,2674.24,Activo
8-842-1324 DV 12,10/1/2024,PE-37-866,Empleado_Tec_2,Coordinador,Ventas,Indefinido,5/15/2023,2341.71,228.32,286.86,117.09,1996.31,Activo
8-842-1324 DV 12,10/1/2024,PE-78-783,Empleado_Tec_3,Analista,Logistica,Por Obra,5/15/2023,2358.64,229.97,288.93,117.93,2010.74,Activo
8-842-1324 DV 12,10/1/2024,PE-80-132,Empleado_Tec_4,Gerente,Operaciones,Indefinido,5/15/2023,2778.4,270.89,340.35,138.92,2368.59,Activo
8-842-1324 DV 12,10/1/2024,PE-26-665,Empleado_Tec_5,Analista,Tecnologia,Temporal,5/15/2023,2703.46,263.59,331.17,135.17,2304.7,Activo
8-842-1324 DV 12,10/1/2024,PE-94-582,Empleado_Tec_6,Gerente,Operaciones,Indefinido,5/15/2023,1953.52,190.47,239.31,97.68,1665.38,Activo
8-842-1324 DV 12,10/1/2024,PE-82-384,Empleado_Tec_7,Operario,Finanzas,Por Obra,5/15/2023,1197.2,116.73,146.66,59.86,1020.61,Activo
8-842-1324 DV 12,10/1/2024,PE-79-230,Empleado_Tec_8,Operario,Tecnologia,Por Obra,5/15/2023,1355.22,132.13,166.01,67.76,1155.33,Activo
8-842-1324 DV 12,10/1/2024,PE-51-600,Empleado_Tec_9,Coordinador,Tecnologia,Indefinido,5/15/2023,968.84,94.46,118.68,0,874.38,Activo
8-842-1324 DV 12,10/1/2024,PE-32-877,Empleado_Tec_10,Analista,Ventas,Indefinido,5/15/2023,3332.18,324.89,408.19,166.61,2840.68,Activo
8-842-1324 DV 12,10/1/2024,PE-46-773,Empleado_Tec_11,Coordinador,Operaciones,Indefinido,5/15/2023,1379.15,134.47,168.95,68.96,1175.73,Activo
8-842-1324 DV 12,10/1/2024,PE-57-681,Empleado_Tec_12,Operario,Operaciones,Por Obra,5/15/2023,2988.15,291.34,366.05,149.41,2547.4,Activo
8-842-1324 DV 12,10/1/2024,PE-90-509,Empleado_Tec_13,Supervisor,Finanzas,Indefinido,5/15/2023,1651.7,161.04,202.33,82.59,1408.08,Activo
8-842-1324 DV 12,10/1/2024,PE-69-543,Empleado_Tec_14,Analista,Operaciones,Por Obra,5/15/2023,2691.57,262.43,329.72,134.58,2294.56,Activo
8-842-1324 DV 12,10/1/2024,PE-87-186,Empleado_Tec_15,Supervisor,Tecnologia,Temporal,5/15/2023,3384.96,330.03,414.66,169.25,2885.68,Activo
8-842-1324 DV 12,10/1/2024,PE-68-504,Empleado_Tec_16,Operario,Logistica,Por Obra,5/15/2023,1017.79,99.23,124.68,0,918.56,Activo
4-721-985 DV 88,10/1/2024,PE-15-735,Empleado_Agr_1,Gerente,Finanzas,Indefinido,5/15/2023,1026.23,100.06,125.71,0,926.17,Activo
4-721-985 DV 88,10/1/2024,PE-79-529,Empleado_Agr_2,Coordinador,Operaciones,Temporal,5/15/2023,1036.86,101.09,127.02,0,935.77,Activo
4-721-985 DV 88,10/1/2024,PE-12-233,Empleado_Agr_3,Analista,Logistica,Por Obra,5/15/2023,,83.65,105.1,0,774.3,Activo
4-721-985 DV 88,10/1/2024,PE-15-286,Empleado_Agr_4,Gerente,Tecnologia,Por Obra,5/15/2023,1529.4,149.12,187.35,76.47,1303.81,Activo
4-721-985 DV 88,10/1/2024,PE-49-896,Empleado_Agr_5,Supervisor,Logistica,Indefinido,5/15/2023,1907.51,185.98,233.67,95.38,1626.15,Activo
4-721-985 DV 88,10/1/2024,PE-44-212,Empleado_Agr_6,Coordinador,Operaciones,Por Obra,5/15/2023,3233.87,315.3,396.15,161.69,2756.87,Activo
4-721-985 DV 88,10/1/2024,PE-99-602,Empleado_Agr_7,Gerente,Tecnologia,Indefinido,5/15/2023,1826.18,178.05,223.71,91.31,1556.82,Activo
4-721-985 DV 88,10/1/2024,PE-25-794,Empleado_Agr_8,Gerente,Operaciones,Temporal,5/15/2023,2087.99,203.58,255.78,104.4,1780.01,Activo
4-721-985 DV 88,10/1/2024,PE-46-397,Empleado_Agr_9,Gerente,Tecnologia,Por Obra,5/15/2023,2341.53,228.3,286.84,117.08,1996.15,Activo
4-721-985 DV 88,10/1/2024,PE-14-204,Empleado_Agr_10,Analista,Finanzas,Por Obra,5/15/2023,1300.87,126.83,159.36,65.04,1108.99,Activo
4-721-985 DV 88,10/1/2024,PE-86-245,Empleado_Agr_11,Analista,Ventas,Indefinido,5/15/2023,,281.72,353.96,144.47,2463.26,Activo
4-721-985 DV 88,10/1/2024,PE-17-572,Empleado_Agr_12,Coordinador,Ventas,Temporal,5/15/2023,2565.04,250.09,314.22,128.25,2186.7,Activo
4-721-985 DV 88,10/1/2024,PE-28-386,Empleado_Agr_13,Supervisor,Tecnologia,Por Obra,5/15/2023,,126.14,158.48,64.69,1102.9,Activo
4-721-985 DV 88,10/1/2024,PE-20-565,Empleado_Agr_14,Coordinador,Tecnologia,Por Obra,5/15/2023,3021.79,294.62,370.17,151.09,2576.08,Activo
4-721-985 DV 88,10/1/2024,PE-10-150,Empleado_Agr_15,Supervisor,Ventas,Por Obra,5/15/2023,1175.81,114.64,144.04,58.79,1002.38,Activo
4-721-985 DV 88,10/1/2024,PE-37-818,Empleado_Agr_16,Gerente,Logistica,Indefinido,5/15/2023,1746.27,170.26,213.92,87.31,1488.7,Activo
4-721-985 DV 88,10/1/2024,PE-81-376,Empleado_Agr_17,Gerente,Logistica,Indefinido,5/15/2023,1433.18,139.73,175.56,71.66,1221.78,Activo
4-721-985 DV 88,10/1/2024,PE-69-566,Empleado_Agr_18,Analista,Finanzas,Indefinido,5/15/2023,3275.13,319.32,401.2,163.76,2792.05,Activo
4-721-985 DV 88,10/1/2024,PE-37-679,Empleado_Agr_19,Coordinador,Tecnologia,Temporal,5/15/2023,1504.93,146.73,184.35,75.25,1282.95,Activo
4-721-985 DV 88,10/1/2024,PE-20-571,Empleado_Agr_20,Operario,Finanzas,Temporal,5/15/2023,1050.84,102.46,128.73,0,948.39,Activo
4-721-985 DV 88,10/1/2024,PE-80-756,Empleado_Agr_21,Supervisor,Finanzas,Temporal,5/15/2023,2936.63,286.32,359.74,146.83,2503.48,Activo
4-721-985 DV 88,10/1/2024,PE-17-924,Empleado_Agr_22,Analista,Ventas,Indefinido,5/15/2023,1286.91,125.47,157.65,64.35,1097.09,Activo
4-721-985 DV 88,10/1/2024,PE-63-399,Empleado_Agr_23,Analista,Operaciones,Por Obra,5/15/2023,2099.86,204.74,257.23,104.99,1790.13,Activo
4-721-985 DV 88,10/1/2024,PE-39-210,Empleado_Agr_24,Supervisor,Logistica,Por Obra,5/15/2023,1565.42,152.63,191.76,78.27,1334.52,Activo
4-721-985 DV 88,10/1/2024,PE-53-139,Empleado_Agr_25,Coordinador,Ventas,Por Obra,5/15/2023,2364.89,230.58,289.7,118.24,2016.07,Activo
4-721-985 DV 88,10/1/2024,PE-95-506,Empleado_Agr_26,Coordinador,Ventas,Temporal,5/15/2023,1229.28,119.85,150.59,61.46,1047.96,Activo
4-721-985 DV 88,10/1/2024,PE-37-958,Empleado_Agr_27,Analista,Ventas,Temporal,5/15/2023,913.11,89.03,111.86,0,824.09,Activo
4-721-985 DV 88,10/1/2024,PE-11-554,Empleado_Agr_28,Operario,Ventas,Indefinido,5/15/2023,1723.22,168.01,211.1,86.16,1469.05,Activo
4-721-985 DV 88,10/1/2024,PE-15-431,Empleado_Agr_29,Operario,Finanzas,Indefinido,5/15/2023,2076.31,202.44,254.35,103.82,1770.05,Activo
4-721-985 DV 88,10/1/2024,PE-45-856,Empleado_Agr_30,Operario,Finanzas,Por Obra,5/15/2023,1210.35,118.01,148.27,60.52,1031.82,Activo
15523-2-65342 DV 45,11/1/2024,PE-93-886,Empleado_Inv_1,Operario,Operaciones,Temporal,5/15/2023,3396.43,331.15,416.06,169.82,2895.46,Activo
15523-2-65342 DV 45,11/1/2024,PE-64-774,Empleado_Inv_2,Gerente,Finanzas,Indefinido,5/15/2023,1068.02,104.13,130.83,0,963.89,Activo
15523-2-65342 DV 45,11/1/2024,PE-91-349,Empleado_Inv_3,Coordinador,Finanzas,Temporal,5/15/2023,3321.83,323.88,406.92,166.09,2831.86,Activo
15523-2-65342 DV 45,11/1/2024,PE-67-506,Empleado_Inv_4,Coordinador,Operaciones,Por Obra,5/15/2023,2195.46,214.06,268.94,109.77,1871.63,Activo
15523-2-65342 DV 45,11/1/2024,PE-48-947,Empleado_Inv_5,Operario,Finanzas,Por Obra,5/15/2023,1859.77,181.33,227.82,92.99,1585.45,Activo
15523-2-65342 DV 45,11/1/2024,PE-16-966,Empleado_Inv_6,Supervisor,Operaciones,Por Obra,5/15/2023,1498.05,146.06,183.51,74.9,1277.09,Activo
15523-2-65342 DV 45,11/1/2024,PE-92-985,Empleado_Inv_7,Gerente,Tecnologia,Indefinido,5/15/2023,2344.03,228.54,287.14,117.2,1998.28,Activo
15523-2-65342 DV 45,11/1/2024,PE-19-511,Empleado_Inv_8,Operario,Ventas,Indefinido,5/15/2023,2771.77,270.25,339.54,138.59,2362.93,Activo
15523-2-65342 DV 45,11/1/2024,PE-95-147,Empleado_Inv_9,Coordinador,Finanzas,Por Obra,5/15/2023,2361.55,230.25,289.29,118.08,2013.22,Activo
15523-2-65342 DV 45,11/1/2024,PE-40-168,Empleado_Inv_10,Coordinador,Tecnologia,Indefinido,5/15/2023,2654.98,258.86,325.24,132.75,2263.37,Activo
15523-2-65342 DV 45,11/1/2024,PE-48-101,Empleado_Inv_11,Gerente,Ventas,Temporal,5/15/2023,3363.08,327.9,411.98,168.15,2867.03,Activo
15523-2-65342 DV 45,11/1/2024,PE-86-890,Empleado_Inv_12,Analista,Tecnologia,Temporal,5/15/2023,929.78,90.65,113.9,0,839.13,Activo
15523-2-65342 DV 45,11/1/2024,PE-27-107,Empleado_Inv_13,Gerente,Logistica,Por Obra,5/15/2023,1430.8,139.5,175.27,71.54,1219.75,Activo
15523-2-65342 DV 45,11/1/2024,PE-18-501,Empleado_Inv_14,Operario,Finanzas,Indefinido,5/15/2023,1238.26,120.73,151.69,61.91,1055.61,Activo
8-842-1324 DV 12,11/1/2024,PE-32-835,Empleado_Tec_1,Operario,Operaciones,Por Obra,5/15/2023,2067.41,201.57,253.26,103.37,1762.47,Activo
8-842-1324 DV 12,11/1/2024,PE-37-866,Empleado_Tec_2,Coordinador,Ventas,Indefinido,5/15/2023,1476.94,144,180.92,73.85,1259.09,Activo
8-842-1324 DV 12,11/1/2024,PE-78-783,Empleado_Tec_3,Analista,Logistica,Por Obra,5/15/2023,2186.46,213.18,267.84,109.32,1863.96,Activo
8-842-1324 DV 12,11/1/2024,PE-80-132,Empleado_Tec_4,Gerente,Operaciones,Indefinido,5/15/2023,2811.67,274.14,344.43,140.58,2396.95,Activo
8-842-1324 DV 12,11/1/2024,PE-26-665,Empleado_Tec_5,Analista,Tecnologia,Temporal,5/15/2023,2612.79,254.75,320.07,130.64,2227.41,Activo
8-842-1324 DV 12,11/1/2024,PE-94-582,Empleado_Tec_6,Gerente,Operaciones,Indefinido,5/15/2023,1017.07,99.16,124.59,0,917.9,Activo
8-842-1324 DV 12,11/1/2024,PE-82-384,Empleado_Tec_7,Operario,Finanzas,Por Obra,5/15/2023,1989.73,194,243.74,99.49,1696.25,Activo
8-842-1324 DV 12,11/1/2024,PE-79-230,Empleado_Tec_8,Operario,Tecnologia,Por Obra,5/15/2023,1082.84,105.58,132.65,0,977.27,Activo
8-842-1324 DV 12,11/1/2024,PE-51-600,Empleado_Tec_9,Coordinador,Tecnologia,Indefinido,5/15/2023,1572.51,153.32,192.63,78.63,1340.57,Activo
8-842-1324 DV 12,11/1/2024,PE-32-877,Empleado_Tec_10,Analista,Ventas,Indefinido,5/15/2023,1794.38,174.95,219.81,89.72,1529.71,Activo
8-842-1324 DV 12,11/1/2024,PE-46-773,Empleado_Tec_11,Coordinador,Operaciones,Indefinido,5/15/2023,1640.62,159.96,200.98,82.03,1398.63,Activo
8-842-1324 DV 12,11/1/2024,PE-57-681,Empleado_Tec_12,Operario,Operaciones,Por Obra,5/15/2023,3423.16,333.76,419.34,171.16,2918.25,Activo
8-842-1324 DV 12,11/1/2024,PE-90-509,Empleado_Tec_13,Supervisor,Finanzas,Indefinido,5/15/2023,2512.5,244.97,307.78,125.63,2141.91,Activo
8-842-1324 DV 12,11/1/2024,PE-69-543,Empleado_Tec_14,Analista,Operaciones,Por Obra,5/15/2023,2172.39,211.81,266.12,108.62,1851.96,Activo
8-842-1324 DV 12,11/1/2024,PE-87-186,Empleado_Tec_15,Supervisor,Tecnologia,Temporal,5/15/2023,1454.92,141.86,178.23,72.75,1240.32,Activo
8-842-1324 DV 12,11/1/2024,PE-68-504,Empleado_Tec_16,Operario,Logistica,Por Obra,5/15/2023,1241.78,121.07,152.12,62.09,1058.62,Activo
4-721-985 DV 88,11/1/2024,PE-15-735,Empleado_Agr_1,Gerente,Finanzas,Indefinido,5/15/2023,1290.35,125.81,158.07,64.52,1100.02,Activo
4-721-985 DV 88,11/1/2024,PE-79-529,Empleado_Agr_2,Coordinador,Operaciones,Temporal,5/15/2023,,193.59,243.23,99.28,1692.67,Activo
4-721-985 DV 88,11/1/2024,PE-12-233,Empleado_Agr_3,Analista,Logistica,Por Obra,5/15/2023,3060.28,298.38,374.88,153.01,2608.89,Activo
4-721-985 DV 88,11/1/2024,PE-15-286,Empleado_Agr_4,Gerente,Tecnologia,Por Obra,5/15/2023,3043.59,296.75,372.84,152.18,2594.66,Activo
4-721-985 DV 88,11/1/2024,PE-49-896,Empleado_Agr_5,Supervisor,Logistica,Indefinido,5/15/2023,1806.82,176.17,221.34,90.34,1540.32,Activo
4-721-985 DV 88,11/1/2024,PE-44-212,Empleado_Agr_6,Coordinador,Operaciones,Por Obra,5/15/2023,1551.54,151.27,190.06,77.58,1322.68,Activo
4-721-985 DV 88,11/1/2024,PE-99-602,Empleado_Agr_7,Gerente,Tecnologia,Indefinido,5/15/2023,3487.78,340.06,427.25,174.39,2973.33,Activo
4-721-985 DV 88,11/1/2024,PE-25-794,Empleado_Agr_8,Gerente,Operaciones,Temporal,5/15/2023,1379.22,134.47,168.95,68.96,1175.78,Activo
4-721-985 DV 88,11/1/2024,PE-46-397,Empleado_Agr_9,Gerente,Tecnologia,Por Obra,5/15/2023,902.48,87.99,110.55,0,814.49,Activo
4-721-985 DV 88,11/1/2024,PE-14-204,Empleado_Agr_10,Analista,Finanzas,Por Obra,5/15/2023,1757.29,171.34,215.27,87.86,1498.09,Activo
4-721-985 DV 88,11/1/2024,PE-86-245,Empleado_Agr_11,Analista,Ventas,Indefinido,5/15/2023,3169.36,309.01,388.25,158.47,2701.88,Activo
4-721-985 DV 88,11/1/2024,PE-17-572,Empleado_Agr_12,Coordinador,Ventas,Temporal,5/15/2023,1410.95,137.57,172.84,70.55,1202.83,Activo
4-721-985 DV 88,11/1/2024,PE-28-386,Empleado_Agr_13,Supervisor,Tecnologia,Por Obra,5/15/2023,2926.95,285.38,358.55,146.35,2495.23,Activo
4-721-985 DV 88,11/1/2024,PE-20-565,Empleado_Agr_14,Coordinador,Tecnologia,Por Obra,5/15/2023,2167.19,211.3,265.48,108.36,1847.53,Activo
4-721-985 DV 88,11/1/2024,PE-10-150,Empleado_Agr_15,Supervisor,Ventas,Por Obra,5/15/2023,1519.86,148.19,186.18,75.99,1295.68,Activo
4-721-985 DV 88,11/1/2024,PE-37-818,Empleado_Agr_16,Gerente,Logistica,Indefinido,5/15/2023,2358.52,229.96,288.92,117.93,2010.64,Activo
4-721-985 DV 88,11/1/2024,PE-81-376,Empleado_Agr_17,Gerente,Logistica,Indefinido,5/15/2023,1766.4,172.22,216.38,88.32,1505.86,Activo
4-721-985 DV 88,11/1/2024,PE-69-566,Empleado_Agr_18,Analista,Finanzas,Indefinido,5/15/2023,840.23,81.92,102.93,0,758.31,Activo
4-721-985 DV 88,11/1/2024,PE-37-679,Empleado_Agr_19,Coordinador,Tecnologia,Temporal,5/15/2023,3081.64,300.46,377.5,154.08,2627.1,Activo
4-721-985 DV 88,11/1/2024,PE-20-571,Empleado_Agr_20,Operario,Finanzas,Temporal,5/15/2023,3001.41,292.64,367.67,150.07,2558.7,Activo
4-721-985 DV 88,11/1/2024,PE-80-756,Empleado_Agr_21,Supervisor,Finanzas,Temporal,5/15/2023,1412.43,137.71,173.02,70.62,1204.1,Activo
4-721-985 DV 88,11/1/2024,PE-17-924,Empleado_Agr_22,Analista,Ventas,Indefinido,5/15/2023,1590.68,155.09,194.86,79.53,1356.05,Activo
4-721-985 DV 88,11/1/2024,PE-63-399,Empleado_Agr_23,Analista,Operaciones,Por Obra,5/15/2023,1079.67,105.27,132.26,0,974.41,Activo
4-721-985 DV 88,11/1/2024,PE-39-210,Empleado_Agr_24,Supervisor,Logistica,Por Obra,5/15/2023,1914.21,186.64,234.49,95.71,1631.86,Activo
4-721-985 DV 88,11/1/2024,PE-53-139,Empleado_Agr_25,Coordinador,Ventas,Por Obra,5/15/2023,948.65,92.49,116.21,0,856.16,Activo
4-721-985 DV 88,11/1/2024,PE-95-506,Empleado_Agr_26,Coordinador,Ventas,Temporal,5/15/2023,1717.84,167.49,210.44,85.89,1464.46,Activo
4-721-985 DV 88,11/1/2024,PE-37-958,Empleado_Agr_27,Analista,Ventas,Temporal,5/15/2023,957.47,93.35,117.29,0,864.12,Activo
4-721-985 DV 88,11/1/2024,PE-11-554,Empleado_Agr_28,Operario,Ventas,Indefinido,5/15/2023,947.19,92.35,116.03,0,854.84,Activo
4-721-985 DV 88,11/1/2024,PE-15-431,Empleado_Agr_29,Operario,Finanzas,Indefinido,5/15/2023,2016.27,196.59,246.99,100.81,1718.87,Activo
4-721-985 DV 88,11/1/2024,PE-45-856,Empleado_Agr_30,Operario,Finanzas,Por Obra,5/15/2023,1491.94,145.46,182.76,74.6,1271.88,Activo
15523-2-65342 DV 45,12/1/2024,PE-93-886,Empleado_Inv_1,Operario,Operaciones,Temporal,5/15/2023,3031.84,295.6,371.4,151.59,2584.65,Activo
15523-2-65342 DV 45,12/1/2024,PE-64-774,Empleado_Inv_2,Gerente,Finanzas,Indefinido,5/15/2023,3148.86,307.01,385.74,157.44,2684.4,Activo
15523-2-65342 DV 45,12/1/2024,PE-91-349,Empleado_Inv_3,Coordinador,Finanzas,Temporal,5/15/2023,1624.16,158.36,198.96,81.21,1384.6,Activo
15523-2-65342 DV 45,12/1/2024,PE-67-506,Empleado_Inv_4,Coordinador,Operaciones,Por Obra,5/15/2023,,247.1,310.45,126.72,2160.5,Activo
15523-2-65342 DV 45,12/1/2024,PE-48-947,Empleado_Inv_5,Operario,Finanzas,Por Obra,5/15/2023,2165.38,211.12,265.26,108.27,1845.99,Activo
15523-2-65342 DV 45,12/1/2024,PE-16-966,Empleado_Inv_6,Supervisor,Operaciones,Por Obra,5/15/2023,3229.1,314.84,395.57,161.46,2752.81,Activo
